LEFT|43.0589|170.697|45.1972|17.0942|177.501|-63.4576|-18.3309|175.724|-87.0111|-49.2879|171.07|-85.0915|-101.188|163.332|-62.7158|SERVO1
LEFT|43.0589|170.703|45.2067|17.0849|177.511|-63.4636|-18.3392|175.732|-87.0138|-49.2953|171.078|-85.0925|-101.197|163.337|-62.7145|SERVO1
LEFT|43.059|170.707|45.2138|17.0772|177.52|-63.4686|-18.3469|175.741|-87.0163|-49.3019|171.086|-85.0933|-101.206|163.342|-62.7132|SERVO1
LEFT|43.0591|170.711|45.2192|17.0703|177.528|-63.4729|-18.3538|175.748|-87.0186|-49.308|171.093|-85.0941|-101.213|163.346|-62.7121|SERVO1
LEFT|43.0591|170.713|45.2233|17.0636|177.536|-63.4771|-18.3595|175.754|-87.0204|-49.3137|171.099|-85.0948|-101.221|163.35|-62.711|SERVO1
LEFT|43.0592|170.715|45.2265|17.0572|177.544|-63.4812|-18.3641|175.759|-87.0219|-49.3191|171.105|-85.0955|-101.227|163.353|-62.71|SERVO1
LEFT|43.0592|170.717|45.2292|17.0509|177.551|-63.4852|-18.3678|175.763|-87.0231|-49.3244|171.111|-85.0961|-101.233|163.357|-62.709|SERVO1
LEFT|43.0592|170.719|45.2316|17.0445|177.559|-63.4892|-18.3709|175.767|-87.0241|-49.3294|171.117|-85.0967|-101.239|163.36|-62.7081|SERVO1
LEFT|43.0593|170.721|45.2345|17.0378|177.568|-63.4933|-18.3735|175.77|-87.0249|-49.3339|171.122|-85.0972|-101.244|163.363|-62.7073|SERVO1
LEFT|43.0593|170.723|45.2377|17.031|177.577|-63.4975|-18.3764|175.773|-87.0258|-49.3371|171.126|-85.0976|-101.25|163.366|-62.7065|SERVO1
LEFT|43.0594|170.725|45.2414|17.0239|177.586|-63.5018|-18.3792|175.776|-87.0268|-49.3398|171.129|-85.0979|-101.254|163.368|-62.7057|SERVO1
LEFT|43.0594|170.728|45.2458|17.0167|177.596|-63.5063|-18.3825|175.779|-87.0278|-49.3429|171.132|-85.0983|-101.259|163.371|-62.7049|SERVO1
LEFT|43.0595|170.731|45.2513|17.0093|177.605|-63.5108|-18.3862|175.783|-87.029|-49.3465|171.137|-85.0987|-101.265|163.374|-62.704|SERVO1
LEFT|43.0595|170.734|45.2554|17.0018|177.616|-63.5154|-18.3905|175.788|-87.0303|-49.3505|171.142|-85.0991|-101.271|163.378|-62.7029|SERVO1
LEFT|43.0596|170.736|45.2584|16.9944|177.626|-63.5199|-18.3951|175.793|-87.0318|-49.355|171.147|-85.0995|-101.278|163.382|-62.7018|SERVO1
LEFT|43.0596|170.738|45.2607|16.9875|177.635|-63.524|-18.3998|175.799|-87.0333|-49.3598|171.153|-85.1|-101.286|163.387|-62.7005|SERVO1
LEFT|43.0596|170.739|45.2632|16.9812|177.644|-63.5278|-18.4043|175.804|-87.0347|-49.3652|171.161|-85.1005|-101.294|163.392|-62.6991|SERVO1
LEFT|43.0596|170.742|45.2667|16.9751|177.653|-63.5312|-18.4078|175.808|-87.0357|-49.3708|171.168|-85.1009|-101.303|163.397|-62.6975|SERVO1
