0|1.39083|144.674|74.7409|-10.1887|141.819|-39.4954|-46.7525|140.227|-69.7395|-84.668|136.601|-72.4421|-141.98|122.71|-50.7751|0
0|1.39103|144.669|74.7546|-10.1981|141.806|-39.4865|-46.7611|140.226|-69.7323|-84.6704|136.6|-72.4379|-141.986|122.712|-50.7679|0
0|1.39263|144.666|74.7784|-10.2212|141.766|-39.4708|-46.781|140.222|-69.7186|-84.674|136.598|-72.4311|-141.994|122.714|-50.755|0
0|1.39638|144.67|74.8012|-10.2543|141.705|-39.4667|-46.8092|140.216|-69.7045|-84.6769|136.595|-72.4241|-142.002|122.718|-50.7406|0
0|1.40073|144.675|74.8212|-10.296|141.634|-39.4905|-46.8449|140.208|-69.6951|-84.679|136.593|-72.4187|-142.008|122.725|-50.7268|0
0|1.40646|144.68|74.8381|-10.3293|141.576|-39.5532|-46.8841|140.196|-69.7007|-84.6796|136.592|-72.4156|-142.011|122.734|-50.7159|0
0|1.4132|144.684|74.8539|-10.3488|141.533|-39.6235|-46.918|140.184|-69.7176|-84.6788|136.59|-72.4135|-142.011|122.747|-50.7061|0
0|1.42004|144.69|74.8701|-10.3598|141.5|-39.6827|-46.9421|140.173|-69.736|-84.676|136.588|-72.4112|-142.006|122.766|-50.6965|0
0|1.42843|144.698|74.8872|-10.3644|141.475|-39.7347|-46.9564|140.164|-69.7552|-84.6701|136.584|-72.41|-141.996|122.792|-50.6894|0
0|1.44186|144.708|74.9095|-10.3641|141.455|-39.782|-46.9633|140.156|-69.7758|-84.6601|136.579|-72.4117|-141.978|122.821|-50.6897|0
0|1.46133|144.723|74.9398|-10.3611|141.439|-39.8217|-46.9659|140.149|-69.7948|-84.6454|136.572|-72.4165|-141.953|122.847|-50.6972|0
0|1.49243|144.743|74.9762|-10.3561|141.423|-39.8607|-46.9662|140.141|-69.8153|-84.6271|136.562|-72.4264|-141.924|122.869|-50.7115|0
0|1.53933|144.755|75.0097|-10.35|141.408|-39.899|-46.9655|140.132|-69.837|-84.6071|136.55|-72.442|-141.894|122.888|-50.7318|0
0|1.60204|144.758|75.039|-10.3441|141.394|-39.9343|-46.9644|140.124|-69.8581|-84.5868|136.535|-72.4617|-141.869|122.904|-50.7543|0
0|1.67489|144.755|75.0604|-10.3384|141.381|-39.9662|-46.9629|140.115|-69.8785|-84.5656|136.518|-72.4846|-141.847|122.914|-50.7767|0
0|1.74407|144.751|75.0724|-10.333|141.369|-39.9959|-46.9611|140.105|-69.8993|-84.5424|136.496|-72.5118|-141.827|122.918|-50.8001|0
0|1.80718|144.744|75.0742|-10.3282|141.357|-40.024|-46.9593|140.095|-69.9204|-84.5192|136.472|-72.5435|-141.81|122.921|-50.8228|0
0|1.86004|144.746|75.0657|-10.3142|141.312|-40.1175|-46.9506|140.035|-70.0205|-84.4292|136.338|-72.6926|-141.773|122.911|-50.8923|0
0|1.87417|144.745|75.0615|-10.3099|141.296|-40.1493|-46.9482|140.014|-70.0568|-84.3999|136.291|-72.7467|-141.762|122.906|-50.9156|0
0|1.88729|144.743|75.0558|-10.3059|141.28|-40.1822|-46.9465|139.989|-70.0972|-84.3713|136.237|-72.8077|-141.749|122.899|-50.9419|0
0|1.9005|144.74|75.0486|-10.3024|141.264|-40.2144|-46.9454|139.963|-70.1408|-84.3433|136.177|-72.8755|-141.736|122.888|-50.9732|0
0|1.9137|144.737|75.0406|-10.2994|141.25|-40.2444|-46.9449|139.935|-70.1869|-84.3155|136.111|-72.9489|-141.72|122.872|-51.011|0
0|1.92663|144.733|75.0317|-10.2969|141.237|-40.2714|-46.9446|139.905|-70.2346|-84.2879|136.041|-73.027|-141.702|122.851|-51.0562|0
0|1.93888|144.73|75.0227|-10.2947|141.225|-40.2957|-46.9447|139.874|-70.2841|-84.2601|135.965|-73.1096|-141.682|122.825|-51.1094|0
0|1.9502|144.726|75.0141|-10.2927|141.214|-40.3176|-46.9448|139.842|-70.3339|-84.2317|135.884|-73.1973|-141.658|122.79|-51.1725|0
0|1.96084|144.723|75.0057|-10.2909|141.205|-40.3377|-46.945|139.811|-70.3826|-84.203|135.796|-73.2903|-141.63|122.747|-51.2472|0
0|1.9707|144.719|74.9976|-10.2892|141.196|-40.3558|-46.9451|139.783|-70.4283|-84.1743|135.703|-73.3878|-141.598|122.693|-51.3345|0
0|1.98048|144.716|74.9895|-10.2877|141.188|-40.3726|-46.9452|139.755|-70.4715|-84.1455|135.606|-73.4896|-141.562|122.628|-51.4345|0
0|1.99044|144.713|74.9813|-10.2863|141.18|-40.3881|-46.9451|139.731|-70.5111|-84.1164|135.505|-73.5942|-141.523|122.554|-51.5451|0
0|2.00127|144.709|74.9725|-10.2848|141.173|-40.4027|-46.9449|139.707|-70.5479|-84.0867|135.4|-73.7018|-141.481|122.472|-51.6657|0
0|2.01414|144.704|74.9622|-10.2835|141.167|-40.4163|-46.9446|139.686|-70.5824|-84.0568|135.294|-73.8106|-141.437|122.384|-51.7939|0
0|2.02941|144.699|74.9501|-10.2821|141.161|-40.4289|-46.9441|139.666|-70.614|-84.0265|135.186|-73.921|-141.391|122.288|-51.9304|0
0|2.04677|144.693|74.9362|-10.2807|141.155|-40.4415|-46.9434|139.647|-70.6436|-83.9962|135.078|-74.0312|-141.344|122.187|-52.0722|0
0|2.06526|144.687|74.9214|-10.279|141.148|-40.4563|-46.9426|139.63|-70.672|-83.9657|134.97|-74.141|-141.296|122.081|-52.2196|0
0|2.09359|144.678|74.8995|-10.2767|141.139|-40.475|-46.9417|139.611|-70.7012|-83.9356|134.864|-74.2483|-141.247|121.972|-52.3692|0
0|2.12587|144.668|74.8753|-10.2736|141.126|-40.5008|-46.9404|139.591|-70.7349|-83.9054|134.759|-74.3548|-141.198|121.859|-52.5237|0
0|2.15846|144.659|74.8513|-10.2688|141.109|-40.538|-46.9385|139.566|-70.7755|-83.8759|134.658|-74.4579|-141.15|121.745|-52.6769|0
0|2.19301|144.648|74.826|-10.2615|141.083|-40.5932|-46.936|139.535|-70.8258|-83.8465|134.559|-74.5585|-141.101|121.628|-52.8317|0
0|2.23288|144.637|74.7967|-10.2511|141.048|-40.6684|-46.9328|139.498|-70.8854|-83.818|134.465|-74.6547|-141.054|121.513|-52.9846|0
0|2.28043|144.623|74.7617|-10.2373|141.004|-40.7659|-46.9285|139.454|-70.9585|-83.79|134.373|-74.7482|-141.007|121.396|-53.1374|0
0|2.33704|144.607|74.7198|-10.2205|140.95|-40.8828|-46.923|139.401|-71.046|-83.7625|134.285|-74.8389|-140.961|121.283|-53.2854|0
0|2.39736|144.59|74.6746|-10.2008|140.887|-41.0195|-46.9165|139.34|-71.1474|-83.7362|134.202|-74.9258|-140.918|121.172|-53.4304|0
0|2.45442|144.574|74.6316|-10.1788|140.818|-41.1728|-46.9094|139.274|-71.2594|-83.7104|134.12|-75.0116|-140.879|121.069|-53.5671|0
0|2.49923|144.561|74.5973|-10.1549|140.741|-41.3414|-46.9018|139.202|-71.3816|-83.6852|134.039|-75.0978|-140.842|120.973|-53.6975|0
0|2.53381|144.552|74.5703|-10.1302|140.661|-41.52|-46.894|139.125|-71.5121|-83.6591|133.954|-75.1892|-140.808|120.882|-53.8233|0
0|2.56042|144.544|74.5496|-10.1051|140.578|-41.7059|-46.8865|139.047|-71.646|-83.6316|133.864|-75.2871|-140.775|120.795|-53.9459|0
0|2.58333|144.537|74.5318|-10.0808|140.494|-41.8936|-46.8794|138.966|-71.7857|-83.6031|133.769|-75.391|-140.745|120.712|-54.0663|0
0|2.60946|144.531|74.511|-10.0591|140.412|-42.0774|-46.8739|138.886|-71.9231|-83.5759|133.672|-75.4984|-140.718|120.63|-54.1837|0
0|2.64049|144.523|74.4858|-10.0397|140.33|-42.259|-46.8699|138.806|-72.061|-83.5494|133.572|-75.6099|-140.693|120.551|-54.2989|0
0|2.67519|144.516|74.4568|-10.0227|140.252|-42.4334|-46.8676|138.729|-72.1961|-83.5246|133.473|-75.7232|-140.673|120.477|-54.41|0
0|2.71651|144.51|74.4209|-10.0077|140.173|-42.6101|-46.8668|138.65|-72.3327|-83.5012|133.373|-75.8386|-140.656|120.408|-54.52|0
0|2.76405|144.502|74.3795|-9.99441|140.095|-42.7845|-46.8673|138.574|-72.4691|-83.4793|133.275|-75.9552|-140.642|120.344|-54.6271|0
0|2.8165|144.494|74.3333|-9.98277|140.02|-42.9558|-46.8692|138.498|-72.6051|-83.4585|133.179|-76.0743|-140.63|120.282|-54.732|0
0|2.87246|144.486|74.2836|-9.97225|139.948|-43.1257|-46.8724|138.423|-72.7401|-83.439|133.082|-76.1958|-140.62|120.225|-54.8363|0
0|2.92927|144.479|74.2324|-9.96311|139.878|-43.2933|-46.8767|138.351|-72.8728|-83.4211|132.987|-76.3177|-140.612|120.17|-54.9386|0
0|2.98547|144.472|74.1807|-9.95512|139.81|-43.4603|-46.8822|138.28|-73.0054|-83.4047|132.893|-76.4393|-140.606|120.118|-55.0398|0
0|3.04006|144.466|74.1301|-9.94831|139.744|-43.6243|-46.8887|138.212|-73.1399|-83.3899|132.802|-76.559|-140.602|120.071|-55.1392|0
0|3.09226|144.461|74.0812|-9.94253|139.679|-43.7875|-46.8963|138.143|-73.2771|-83.3764|132.714|-76.6787|-140.601|120.025|-55.238|0
0|3.14121|144.455|74.0355|-9.93743|139.616|-43.9493|-46.9048|138.076|-73.4135|-83.3644|132.628|-76.7966|-140.601|119.983|-55.3344|0
0|3.18765|144.45|73.9924|-9.9327|139.554|-44.115|-46.9137|138.008|-73.5525|-83.3533|132.544|-76.9159|-140.603|119.943|-55.431|0
0|3.22709|144.446|73.9557|-9.92846|139.493|-44.2806|-46.9232|137.943|-73.6909|-83.3436|132.464|-77.0337|-140.606|119.905|-55.5245|0
0|3.26984|144.441|73.9161|-9.92461|139.432|-44.4496|-46.9334|137.878|-73.8328|-83.3352|132.386|-77.153|-140.611|119.871|-55.6169|0
0|3.3101|144.436|73.8792|-9.92093|139.372|-44.6201|-46.9444|137.815|-73.9762|-83.3277|132.311|-77.2725|-140.618|119.843|-55.7083|0
0|3.34988|144.434|73.8431|-9.91803|139.313|-44.7919|-46.9565|137.752|-74.1215|-83.3213|132.237|-77.3928|-140.628|119.818|-55.8003|0
0|3.3904|144.433|73.8062|-9.91588|139.255|-44.9631|-46.9695|137.69|-74.268|-83.3159|132.166|-77.5125|-140.638|119.796|-55.8917|0
0|3.43245|144.433|73.7679|-9.91457|139.199|-45.1344|-46.9833|137.63|-74.4147|-83.3113|132.099|-77.6312|-140.65|119.776|-55.9817|0
0|3.47794|144.435|73.7263|-9.9142|139.144|-45.3059|-46.9982|137.572|-74.5623|-83.3078|132.034|-77.7497|-140.663|119.759|-56.0698|0
0|3.52665|144.437|73.6821|-9.91418|139.091|-45.477|-47.0136|137.515|-74.7101|-83.3051|131.974|-77.8685|-140.677|119.745|-56.1556|0
0|3.5777|144.44|73.6361|-9.91429|139.04|-45.6474|-47.0294|137.461|-74.8578|-83.3031|131.916|-77.9868|-140.691|119.735|-56.2395|0
0|3.62981|144.444|73.5898|-9.91444|138.992|-45.8174|-47.0456|137.409|-75.0058|-83.3017|131.861|-78.1049|-140.705|119.729|-56.3218|0
0|3.68167|144.449|73.5442|-9.91471|138.945|-45.9866|-47.062|137.36|-75.1535|-83.3009|131.81|-78.2217|-140.719|119.728|-56.4034|0
0|3.73002|144.454|73.5031|-9.91516|138.901|-46.1536|-47.0785|137.313|-75.3001|-83.301|131.761|-78.3361|-140.736|119.736|-56.4862|0
0|3.7743|144.461|73.4667|-9.91589|138.859|-46.3194|-47.0951|137.267|-75.4454|-83.3022|131.715|-78.4487|-140.756|119.75|-56.5711|0
0|3.81541|144.467|73.4333|-9.91694|138.819|-46.4835|-47.1116|137.224|-75.5885|-83.3044|131.672|-78.5586|-140.776|119.769|-56.6561|0
